"file","cell","macrophage","vsmc","endothelial","fibroblast","t_nk","b_cell","mast","major_cell_type","top_score","second_score","detected_genes","counts","mt_fraction","sc_cluster","PC1","PC2","PC3","PC4","PC5"
"GSM8121894_athero_human_1.txt.gz","Plate_730s_D17",1.07793002739526,-0.579547104519171,-0.0947056175636022,-0.435496225019096,-0.187081067326092,0.371862241673916,-0.0877404191262241,"macrophage",1.07793002739526,0.371862241673916,6682,327014,0.0256563939158568,"C5",-9.05626837252422,3.43259146447703,-4.72405632813107,1.01670679974837,6.57043742094063
"GSM8121894_athero_human_1.txt.gz","Plate_730s_D18",1.4485545546054,-0.539111125096503,-0.192500360182297,-0.729651498918516,-0.0945362864109314,-0.0201347035014372,-0.0877404191262241,"macrophage",1.4485545546054,-0.0201347035014372,12236,426983,0.011696016000637,"C5",-19.1344777102357,6.90854248291261,-11.1064623088122,0.519174117781949,2.44751142111896
"GSM8121894_athero_human_1.txt.gz","Plate_730s_D22",-0.423589233057776,-0.5064765262961,0.936874003164573,-0.752626790669354,-0.202523864969145,0.842771516760181,-0.0877404191262241,"unassigned",0.936874003164573,0.842771516760181,6249,221813,0.0548164444825145,"C6",1.2660624705397,8.58393346706702,17.8094870976315,-1.60913255264414,-1.92309398943072
"GSM8121894_athero_human_1.txt.gz","Plate_730s_E03",-0.4140691500859,-0.368972114631871,0.784092719263959,-0.508632653036397,-0.184642805016569,-0.0340526344059275,-0.0877404191262241,"endothelial",0.784092719263959,-0.0340526344059275,8218,142496,0.06386144172468,"C6",2.91969883823498,10.3036444342457,12.2215827328381,-5.01152369786838,-2.51619259987097
"GSM8121894_athero_human_1.txt.gz","Plate_730s_E05",-0.546908034194509,-0.302345875566877,1.82573519647323,-0.630345414278316,-0.202523864969145,-0.0100611933630779,-0.0877404191262241,"endothelial",1.82573519647323,-0.0100611933630779,7851,391338,0.0234860913072587,"C6",2.3222090658477,20.4797505787328,10.1358150171814,2.67642979410875,0.80098460494734
"GSM8121894_athero_human_1.txt.gz","Plate_730s_E06",-0.584280192440536,-0.476513101995436,1.43915709325196,-0.596277439780578,-0.202523864969145,-0.0286112957971899,-0.0877404191262241,"endothelial",1.43915709325196,-0.0286112957971899,7632,593881,0.0186266272199313,"C6",3.70319873125058,18.7829287483269,12.9092314500786,-0.585911279440868,-1.21522001376373
"GSM8121894_athero_human_1.txt.gz","Plate_730s_E07",1.32882338320644,-0.62127238347288,-0.187430353243585,-0.389862558272545,-0.202523864969145,-0.0438188094928519,-0.0877404191262241,"macrophage",1.32882338320644,-0.0438188094928519,12982,676546,0.0165398952916727,"C5",-17.316681743477,9.88569806920976,-14.6653736039366,1.79028000583116,4.94574571502054
"GSM8121894_athero_human_1.txt.gz","Plate_730s_E08",-0.54700545840214,0.869655741203631,0.14471672254464,0.224012585273941,-0.202523864969145,-0.18095419661396,-0.0877404191262241,"vsmc",0.869655741203631,0.224012585273941,10114,380317,0.0284815035877965,"C10",8.01911758517452,6.73382578295422,1.22589847724757,-1.72814482620527,-1.35436369236257
"GSM8121894_athero_human_1.txt.gz","Plate_730s_E09",-0.558766044335885,-0.6035251528504,1.78889694853122,-0.555720908695415,-0.202523864969145,0.0151142770528392,-0.0877404191262241,"endothelial",1.78889694853122,0.0151142770528392,6028,330906,0.0228796093150321,"C6",3.31638170870089,12.2804989215405,16.4926752866684,-0.88564717633622,0.000742615747617858
"GSM8121894_athero_human_1.txt.gz","Plate_730s_E11",-0.506205410734934,-0.372496332482273,0.672575455931503,-0.645774048434067,-0.202523864969145,-0.00935140177944644,-0.0877404191262241,"endothelial",0.672575455931503,-0.00935140177944644,7678,308263,0.045393057227108,"C6",3.53068279252284,13.2190511503403,12.4484998090656,-2.45756964337528,0.0685180392257365
"GSM8121894_athero_human_1.txt.gz","Plate_730s_E15",-0.532147497865885,-0.440396979132626,0.993383306166699,-0.498663237078567,-0.202523864969145,-0.163773210786984,-0.0877404191262241,"endothelial",0.993383306166699,-0.0877404191262241,4134,165046,0.0309974189013972,"C6",4.49100810238712,5.96654294179086,15.1953615340462,-1.75318238636517,1.47435070438983
