"gene","logFC","SE","statistic","P_value","FDR","mean_expression","AveExpr","t","P.Value","adj.P.Val","B"
"EIF4G2",-1.79492741362434,0.943233699336975,-2.10371150193257,0.047691115920014,0.624223528415956,6.91603561617431,6.91603561617431,-2.10371150193257,0.047691115920014,0.624223528415956,-4.527952171272
"EIF3D",-0.795551470590829,0.666735479702859,-1.27854690160385,0.215073769768234,0.624223528415956,7.87039886266167,7.87039886266167,-1.27854690160385,0.215073769768234,0.624223528415956,-4.58161237952525
"PARK7",-0.602951972633745,0.975957029857415,-0.684437267725788,0.501219565665758,0.756550229308405,8.99362986388889,8.99362986388889,-0.684437267725788,0.501219565665758,0.756550229308405,-4.60809072336028
"SRP14",-1.67727850180776,1.36444566801882,-1.38237672267798,0.181452626953165,0.624223528415956,8.66021317456643,8.66021317456643,-1.38237672267798,0.181452626953165,0.624223528415956,-4.57572758387559
"GDI2",-1.09608618844307,0.974759463908752,-1.24565178444664,0.226677466954398,0.628119136469371,8.31876684319273,8.31876684319273,-1.24565178444664,0.226677466954398,0.628119136469371,-4.58340866521127
"RPL11",-2.08356323897707,1.23048374070314,-1.89726535248997,0.0716972952640353,0.624223528415956,8.36842399272487,8.36842399272487,-1.89726535248997,0.0716972952640353,0.624223528415956,-4.54258546331438
"ARF3",-0.272636355731921,0.498943129189454,-0.559526173759957,0.581750496084912,0.799906932116753,7.13059936034685,7.13059936034685,-0.559526173759957,0.581750496084912,0.799906932116753,-4.61183326410278
"RPL21",-0.586581423148148,0.675957194867432,-0.931373775001498,0.36229569937292,0.676824527073187,7.46118020128601,7.46118020128601,-0.931373775001498,0.36229569937292,0.676824527073187,-4.59871965995749
"RPL24",-1.30623830413105,1.05466536313599,-1.37809906723358,0.182750145147689,0.624223528415956,9.99934672859291,9.99934672859291,-1.37809906723358,0.182750145147689,0.624223528415956,-4.57597624661173
"HNRNPC",-0.660430265461493,0.436863365096186,-1.5035133647578,0.147669231857203,0.624223528415956,7.71070474545855,7.71070474545855,-1.5035133647578,0.147669231857203,0.624223528415956,-4.56847831172244
"SEPT2",-1.23878945174897,0.978723587941575,-1.40246831424863,0.175456246224102,0.624223528415956,8.33193349243827,8.33193349243827,-1.40246831424863,0.175456246224102,0.624223528415956,-4.57455275218299
"HNRNPA1",-0.287826512808641,0.369945129479239,-0.738355123545415,0.468451252326998,0.740535451322102,7.99688571463477,7.99688571463477,-0.738355123545415,0.468451252326998,0.740535451322102,-4.60626455359537
"RPS27A",-1.38798740624142,0.899079039833306,-1.70115932910365,0.103746326369888,0.624223528415956,9.81699175613855,9.81699175613855,-1.70115932910365,0.103746326369888,0.624223528415956,-4.55587512164027
"LOC100508408",-1.68714480915638,1.10528130913202,-1.7024234280654,0.103505672241723,0.624223528415956,9.38617694233539,9.38617694233539,-1.7024234280654,0.103505672241723,0.624223528415956,-4.5557917571518
"FAU",-0.13188200936214,0.764600119278875,-0.187559758229431,0.853030861917964,0.93724701421521,9.96163660951646,9.96163660951646,-0.187559758229431,0.853030861917964,0.93724701421521,-4.61866167451615
"TARDBP",-0.734183586356441,0.603821557241233,-1.28592137272459,0.212536512357957,0.624223528415956,7.64614313829535,7.64614313829535,-1.28592137272459,0.212536512357957,0.624223528415956,-4.58120506988007
"CFL1",-0.337030817901233,0.784212679763819,-0.468427688194626,0.644327741296436,0.83183945567264,10.2246272406379,10.2246272406379,-0.468427688194626,0.644327741296436,0.83183945567264,-4.61411473330102
"RPL18",-0.0422127856715292,0.475994377414552,-0.0899375179004898,0.929193264578013,0.971290835634113,7.07936780312383,7.07936780312383,-0.0899375179004898,0.929193264578013,0.971290835634113,-4.6193368142165
"EIF3F",-0.474996627303457,0.323497492724198,-1.32929032093468,0.197939961958715,0.624223528415956,5.50900202511557,5.50900202511557,-1.32929032093468,0.197939961958715,0.624223528415956,-4.57876371136689
"RPS5",-2.06043437865226,0.962197732497362,-2.37027624560989,0.027475985833909,0.624223528415956,8.55441017049897,8.55441017049897,-2.37027624560989,0.027475985833909,0.624223528415956,-4.50840167989656
"RPL27",-1.2308942452754,0.984644093874221,-1.38564955798623,0.180464856510226,0.624223528415956,10.2928358692426,10.2928358692426,-1.38564955798623,0.180464856510226,0.624223528415956,-4.57553698220998
"RPL34",0.185786333024692,1.06055920991688,0.194974154206935,0.847296240064786,0.93562720048576,9.86420053184156,9.86420053184156,0.194974154206935,0.847296240064786,0.93562720048576,-4.61859108739889
"NARS",-0.586214494718792,1.07731128758672,-0.606121144408437,0.55096179483699,0.781641489915186,7.10114740665295,7.10114740665295,-0.606121144408437,0.55096179483699,0.781641489915186,-4.6105190226284
"STARD7",-1.63476670812757,0.689300956013138,-2.55121498389595,0.0186363025964418,0.624223528415956,8.23441316990741,8.23441316990741,-2.55121498389595,0.0186363025964418,0.624223528415956,-4.49489298056748
"RPL19",-0.685223467949848,1.07384117860416,-0.710666592070767,0.485147110729511,0.74802600666406,10.135870426598,10.135870426598,-0.710666592070767,0.485147110729511,0.74802600666406,-4.60721708809507
"SLC25A3",-2.01620840853909,1.1095613726024,-2.02699132372837,0.0556104609597869,0.624223528415956,8.27231194696502,8.27231194696502,-2.02699132372837,0.0556104609597869,0.624223528415956,-4.5334545642571
"RPS11",-1.26886085018993,1.20004056719228,-1.18353885474613,0.249884142026634,0.632810517374784,10.3783400494619,10.3783400494619,-1.18353885474613,0.249884142026634,0.632810517374784,-4.58670624277647
"RPL9",-1.99150924091485,0.950792242237994,-2.3167364484604,0.0307575099551677,0.624223528415956,10.4866344233856,10.4866344233856,-2.3167364484604,0.0307575099551677,0.624223528415956,-4.51237072517652
"DDX5",-1.41579000010288,0.815982718607522,-1.89770990439619,0.0716358037885043,0.624223528415956,9.11169158513374,9.11169158513374,-1.89770990439619,0.0716358037885043,0.624223528415956,-4.54255459005082
"RPL6",-1.43456719309908,1.08399740114791,-1.4745873001005,0.155229744216685,0.624223528415956,9.95718933297721,9.95718933297721,-1.4745873001005,0.155229744216685,0.624223528415956,-4.57024471285908
"CTDNEP1",0.254003428600824,0.590080493285594,0.453713542714816,0.654711431103103,0.836552949926874,7.60547256851852,7.60547256851852,0.453713542714816,0.654711431103103,0.836552949926874,-4.61444694214025
"RPL10A",-1.49069700767196,1.37232668879443,-1.2217672401009,0.235398724926568,0.62844080823045,8.99970051787184,8.99970051787184,-1.2217672401009,0.235398724926568,0.62844080823045,-4.58469148043184
"CBX3",0.0704142213991774,0.46183706517261,0.153608621913391,0.879391957745133,0.95194125124193,8.77442557170782,8.77442557170782,0.153608621913391,0.879391957745133,0.95194125124193,-4.61895014069561
"C18orf32",-1.04008788156853,1.0167443744028,-1.13598497945671,0.268822704874011,0.635401928348221,9.56455780221985,9.56455780221985,-1.13598497945671,0.268822704874011,0.635401928348221,-4.58914464101733
"PSMB2",-0.548670904526747,0.403468600408515,-1.32482489914161,0.199506889549625,0.624223528415956,6.94040333693416,6.94040333693416,-1.32482489914161,0.199506889549625,0.624223528415956,-4.57902660177712
"KHDRBS1",-0.392496843724279,0.255129598899569,-1.25569001851369,0.222949220405414,0.627110513852945,7.12138665735597,7.12138665735597,-1.25569001851369,0.222949220405414,0.627110513852945,-4.58285564845535
"ATP6V1G2-DDX39B",-0.614306205041152,0.335399036825047,-1.68048539149804,0.10760137196552,0.624223528415956,7.14194165313786,7.14194165313786,-1.68048539149804,0.10760137196552,0.624223528415956,-4.55718944757077
"RTCB",-1.48707292572016,0.885542406870604,-1.84846038501309,0.0787362093147415,0.624223528415956,7.28245531265432,7.28245531265432,-1.84846038501309,0.0787362093147415,0.624223528415956,-4.54595574746666
"ERH",-0.813383495884774,0.967921943587775,-0.93050410118184,0.362735126903665,0.676824527073187,7.43523913590535,7.43523913590535,-0.93050410118184,0.362735126903665,0.676824527073187,-4.59875701101263
"GATC",-0.309273801200274,0.463806564807619,-0.672451190978019,0.508663912861565,0.761063779927464,6.95271799610768,6.95271799610768,-0.672451190978019,0.508663912861565,0.761063779927464,-4.60847995352836
"ABCF1",-1.1848628595679,0.64334180865958,-1.96468067899415,0.0628863096509266,0.624223528415956,6.79922968564815,6.79922968564815,-1.96468067899415,0.0628863096509266,0.624223528415956,-4.53786974724402
"DAD1",-0.803589240329217,1.07273461678664,-0.834243757068662,0.413578364747559,0.705530801951989,7.03235618076132,7.03235618076132,-0.834243757068662,0.413578364747559,0.705530801951989,-4.60270596131885
"YY1",-0.193738373662551,0.399237328200786,-0.47136324197,0.642253528464641,0.831317208772415,7.45228034866255,7.45228034866255,-0.47136324197,0.642253528464641,0.831317208772415,-4.61404769560587
"JTB",0.102981025514404,0.571781094036238,0.188921278194609,0.85197716702089,0.937179164426617,7.65772615390946,7.65772615390946,0.188921278194609,0.85197716702089,0.937179164426617,-4.61864891618403
"KAT7",0.0390387960984494,0.484255407777764,0.0820517516418554,0.935386350775906,0.973548575536715,6.53324184681466,6.53324184681466,0.0820517516418554,0.935386350775906,0.973548575536715,-4.61937066025897
"ZNF146",0.0348696637860092,0.573569115112443,0.0638011655232367,0.949734878558303,0.979555484316413,7.20484251430041,7.20484251430041,0.0638011655232367,0.949734878558303,0.979555484316413,-4.61943710124485
"SART1",-0.141142241049382,0.396083770994629,-0.345352976510378,0.7332720387692,0.879224986319804,7.59080105252058,7.59080105252058,-0.345352976510378,0.7332720387692,0.879224986319804,-4.61657709898603
"ILF2",-1.74342794022634,0.731134734393953,-2.58153204833502,0.017445644155044,0.624223528415956,7.01290673256173,7.01290673256173,-2.58153204833502,0.017445644155044,0.624223528415956,-4.49262033636649
"SPAG7",0.565353494135802,0.320745750074128,1.59054702747481,0.1265762917396,0.624223528415956,7.59366747515432,7.59366747515432,1.59054702747481,0.1265762917396,0.624223528415956,-4.56300442573259
"ZPR1",0.914293341152264,0.408541519300015,2.18782511067744,0.0401777903467609,0.624223528415956,7.50597465092593,7.50597465092593,2.18782511067744,0.0401777903467609,0.624223528415956,-4.52183377900792
"TAF10",-0.664952928066634,0.640469483546347,-1.10689625212204,0.280917495835928,0.638961691885654,8.27131592607035,8.27131592607035,-1.10689625212204,0.280917495835928,0.638961691885654,-4.59059811107707
"C1D",0.222676842232511,0.414348288050319,0.527387960357614,0.603478696384136,0.812274594257057,6.39889030434671,6.39889030434671,0.527387960357614,0.603478696384136,0.812274594257057,-4.61268199386235
"NONO",-0.682776712962962,0.443655205637348,-1.53626587135776,0.139475861873342,0.624223528415956,8.48941295524691,8.48941295524691,-1.53626587135776,0.139475861873342,0.624223528415956,-4.56645277128432
"LOC101929240",-0.208512503497942,0.443254686107248,-0.469482023590871,0.643586521219824,0.831408353829677,5.07294301851852,5.07294301851852,-0.469482023590871,0.643586521219824,0.831408353829677,-4.6140905382735
"RHOA",-2.02362529753086,1.14133610276205,-1.98038404065305,0.0609770869864829,0.624223528415956,8.93662992993827,8.93662992993827,-1.98038404065305,0.0609770869864829,0.624223528415956,-4.53676192875744
"RNPS1",0.148557761831276,0.372017581369813,0.379657581710591,0.708004250741171,0.866821415374911,7.65014802649177,7.65014802649177,0.379657581710591,0.708004250741171,0.866821415374911,-4.61596421722519
"RPS24",-2.04946668585786,1.39546005202195,-1.65274095449326,0.113329232026696,0.624223528415956,10.1433018258745,10.1433018258745,-1.65274095449326,0.113329232026696,0.624223528415956,-4.55904332056884
"RPL30",-1.59874795823045,1.07949452469372,-1.64986187500672,0.113921911742574,0.624223528415956,10.8028726984568,10.8028726984568,-1.64986187500672,0.113921911742574,0.624223528415956,-4.55923014974453
"NPM1",-0.544742453130511,0.633433659457232,-0.915537157932917,0.370353673029861,0.681508845897263,9.30383144210024,9.30383144210024,-0.915537157932917,0.370353673029861,0.681508845897263,-4.59939518690883
"HSP90AB1",-1.01645844375857,0.72699291447165,-1.51277992026086,0.145311989850958,0.624223528415956,8.36816333820302,8.36816333820302,-1.51277992026086,0.145311989850958,0.624223528415956,-4.56790794187241
"ARF1",-0.692116329629629,0.570056395119682,-1.27293848880205,0.217019028158314,0.624223528415956,8.42207569773663,8.42207569773663,-1.27293848880205,0.217019028158314,0.624223528415956,-4.58192102191457
"IK",-0.632513212860082,0.594859497274451,-1.12209211146113,0.274550573425348,0.635401928348221,8.06247251167695,8.06247251167695,-1.12209211146113,0.274550573425348,0.635401928348221,-4.58984248181592
"SNX3",-0.795374834002057,0.614774807323854,-1.37176181370428,0.184685940255968,0.624223528415956,7.55404267579732,7.55404267579732,-1.37176181370428,0.184685940255968,0.624223528415956,-4.57634367909212
"CANX",-0.869331307172251,0.682600984758711,-1.36845500803672,0.18570249150022,0.624223528415956,9.09633073578777,9.09633073578777,-1.36845500803672,0.18570249150022,0.624223528415956,-4.5765349518625
"SART3",-0.205713367783656,0.214341925846427,-0.713225849241303,0.483516525547995,0.747352682863775,6.76472288430335,6.76472288430335,-0.713225849241303,0.483516525547995,0.747352682863775,-4.60713304763457
"CNPPD1",0.225950790740741,0.400413647358242,0.54857616305327,0.589096629730482,0.803916418312024,6.67144731831276,6.67144731831276,0.54857616305327,0.589096629730482,0.803916418312024,-4.61212829455155
"SMNDC1",-0.475981430246913,0.648873442805126,-0.783377128680958,0.442193738369781,0.724516262764109,7.87067923477366,7.87067923477366,-0.783377128680958,0.442193738369781,0.724516262764109,-4.60464062577185
"HNRNPM",0.743735133274545,0.476598552999614,1.58300134087204,0.128438034037832,0.624223528415956,6.97751383913874,6.97751383913874,1.58300134087204,0.128438034037832,0.624223528415956,-4.56351731709572
"HNRNPD",-0.422330311213991,0.420934453299021,-0.98863699480502,0.334149865180009,0.662611176203265,7.77502284840535,7.77502284840535,-0.98863699480502,0.334149865180009,0.662611176203265,-4.59619615030438
"RPL14",-1.13323416164926,0.986629537486515,-1.27329581919079,0.216894685604345,0.624223528415956,9.62112405857866,9.62112405857866,-1.27329581919079,0.216894685604345,0.624223528415956,-4.5819013863478
"GUK1",-0.680586373148147,0.532435892568327,-1.32491062800198,0.199505974692453,0.624223528415956,7.09185380735597,7.09185380735597,-1.32491062800198,0.199505974692453,0.624223528415956,-4.57902409101133
"KXD1",-0.992250897354496,0.511700311790074,-1.99532154834421,0.0592089474196699,0.624223528415956,7.08496539556143,7.08496539556143,-1.99532154834421,0.0592089474196699,0.624223528415956,-4.53570502872263
"OAZ1",-1.06470167621987,0.845016867654864,-1.38201260437695,0.181562786665374,0.624223528415956,8.81798024728101,8.81798024728101,-1.38201260437695,0.181562786665374,0.624223528415956,-4.57574877048532
"ATP6V0B",0.389326926179171,0.295085938163829,1.15124410950095,0.262504538473148,0.633816720216763,7.57264880892688,7.57264880892688,1.15124410950095,0.262504538473148,0.633816720216763,-4.58836658077018
"KARS",-0.85246955154321,0.73313059351166,-1.25918557192338,0.221846628114826,0.626947855788373,8.17678651013374,8.17678651013374,-1.25918557192338,0.221846628114826,0.626947855788373,-4.58267373468094
"H3F3A",-0.496471434499313,0.604466178767138,-0.868774632050006,0.394838472500969,0.695387298139315,8.7576377345679,8.7576377345679,-0.868774632050006,0.394838472500969,0.695387298139315,-4.60133207933059
"RPS6",-0.346405806951792,0.685996378078936,-0.542905738168134,0.592938397890594,0.806443629112764,8.23564179076279,8.23564179076279,-0.542905738168134,0.592938397890594,0.806443629112764,-4.61227811469517
"RPS7",-0.711434206760729,0.934669206662075,-0.840965889309696,0.409886563614975,0.703889800308666,9.1362652872281,9.1362652872281,-0.840965889309696,0.409886563614975,0.703889800308666,-4.60244230913656
"USP22",-0.474286356172839,0.212787930307481,-1.64938605002435,0.113870724195404,0.624223528415956,5.59645714701646,5.59645714701646,-1.64938605002435,0.113870724195404,0.624223528415956,-4.55922032256554
"C11orf58",-1.23311002291299,0.809513500348035,-1.66493270321702,0.11084827765498,0.624223528415956,6.99586025302028,6.99586025302028,-1.66493270321702,0.11084827765498,0.624223528415956,-4.55825020541723
"TCEB2",0.135268166306584,0.296789072969833,0.398660104835463,0.694147311004102,0.85935461158704,8.27848237492284,8.27848237492284,0.398660104835463,0.694147311004102,0.85935461158704,-4.61560061028102
"COX4I1",-1.14089173758573,0.649164958141245,-1.87695983738337,0.0745558758711936,0.624223528415956,7.95439048213306,7.95439048213306,-1.87695983738337,0.0745558758711936,0.624223528415956,-4.54399233685835
"TMED2",-1.02965964770723,0.501099983099187,-2.10583931719095,0.0474867232101488,0.624223528415956,9.29171736750441,9.29171736750441,-2.10583931719095,0.0474867232101488,0.624223528415956,-4.52779861158379
"NBEAL1",-0.989082635406773,0.969901991547689,-1.12933370338571,0.271553877974892,0.635401928348221,10.1216892091643,10.1216892091643,-1.12933370338571,0.271553877974892,0.635401928348221,-4.58947956613431
"RPL4",-0.91421838115701,0.596005863635087,-1.61918233460316,0.120401570405683,0.624223528415956,10.4693228243392,10.4693228243392,-1.61918233460316,0.120401570405683,0.624223528415956,-4.56120978008111
"FNTA",-0.650362879732509,0.922849915937611,-0.777965324668687,0.445308320651804,0.726113222337455,7.19072400303498,7.19072400303498,-0.777965324668687,0.445308320651804,0.726113222337455,-4.60484011638315
"RPS25",-1.57249013779677,0.968238399308417,-1.79836399051064,0.0865812360111075,0.624223528415956,10.2050260782605,10.2050260782605,-1.79836399051064,0.0865812360111075,0.624223528415956,-4.5493738221013
"RPL37",-1.28688902572016,0.848029709295355,-1.66494940287608,0.110844911157456,0.624223528415956,11.8911903143004,11.8911903143004,-1.66494940287608,0.110844911157456,0.624223528415956,-4.55824911687568
"HINT1",-0.654760716975309,0.687998746548078,-1.02353169590474,0.317759174894423,0.656130104325321,8.55124838009259,8.55124838009259,-1.02353169590474,0.317759174894423,0.656130104325321,-4.59459750822907
"EEF2",-0.406801870664314,0.599409823264608,-0.716996454492994,0.48131367223402,0.746789385911374,9.20572684119636,9.20572684119636,-0.716996454492994,0.48131367223402,0.746789385911374,-4.60700178432097
"RPS10",-0.753628692853751,0.881863073450633,-0.94039900931135,0.357756577366094,0.674618815051845,10.0971935682376,10.0971935682376,-0.94039900931135,0.357756577366094,0.674618815051845,-4.59833030463473
"ATP6V0E1",-0.777341970855379,0.750106618430629,-1.12480318463792,0.273425858022836,0.635401928348221,9.25184513717666,9.25184513717666,-1.12480318463792,0.273425858022836,0.635401928348221,-4.58970682748053
"HNRNPK",-1.16758654290123,0.82952693621811,-1.54156950808716,0.138185067949481,0.624223528415956,8.27294429881687,8.27294429881687,-1.54156950808716,0.138185067949481,0.624223528415956,-4.56612228572009
"ANAPC5",-0.427385130349793,0.591587031158165,-0.76176199189708,0.454713498040087,0.731945215197646,6.86571710015432,6.86571710015432,-0.76176199189708,0.454713498040087,0.731945215197646,-4.60543003149787
"RPS3A",-0.915219893569959,0.814012736679464,-1.22946925441006,0.232558955081603,0.62844080823045,8.87742348716564,8.87742348716564,-1.22946925441006,0.232558955081603,0.62844080823045,-4.58427980777894
"HNRNPU",-0.448355434636487,0.255562925601517,-1.43316522849199,0.166455179112519,0.624223528415956,9.0604035829561,9.0604035829561,-1.43316522849199,0.166455179112519,0.624223528415956,-4.57271647352176
"EIF3A",-0.13464082973251,0.476034186083758,-0.286843534513095,0.777056772292402,0.900017857345985,7.71122672134774,7.71122672134774,-0.286843534513095,0.777056772292402,0.900017857345985,-4.61749187810161
"HSP90B1",-0.554166794576719,0.583880976399333,-0.99879876675748,0.329317327399317,0.660309598507595,9.91372589684744,9.91372589684744,-0.99879876675748,0.329317327399317,0.660309598507595,-4.59573530168074
"MSN",-1.37299720648148,1.0394854250293,-1.46855833662791,0.156844634966995,0.624223528415956,8.58041734429012,8.58041734429012,-1.46855833662791,0.156844634966995,0.624223528415956,-4.57061016062754
"ACTN4",-0.972732402726338,0.427749534370237,-2.24994392012038,0.0353562360588129,0.624223528415956,7.99343908006687,7.99343908006687,-2.24994392012038,0.0353562360588129,0.624223528415956,-4.51729642263256
"APP",-0.383697838443072,0.315382797531164,-1.09070143397921,0.287697426587105,0.64244007646036,9.17828310029149,9.17828310029149,-1.09070143397921,0.287697426587105,0.64244007646036,-4.59139253933127
"PRKAR1A",-1.00223958395062,0.697437322964223,-1.54789603685697,0.136658256128262,0.624223528415956,7.64719831646091,7.64719831646091,-1.54789603685697,0.136658256128262,0.624223528415956,-4.56572716726064
"DSP",0.437125811507937,0.49796029674634,0.898525157470578,0.379141788514428,0.686675793214827,5.61406464598031,5.61406464598031,0.898525157470578,0.379141788514428,0.686675793214827,-4.60010987303574
"RAD21",-0.637504155063197,0.635566776096221,-1.06831740689011,0.297562849915271,0.646666030726418,6.57536376348839,6.57536376348839,-1.06831740689011,0.297562849915271,0.646666030726418,-4.59247998006238
"WDR1",-1.07207477114197,0.511721758158045,-2.15576647347979,0.0429122299385867,0.624223528415956,7.38598980583848,7.38598980583848,-2.15576647347979,0.0429122299385867,0.624223528415956,-4.5241819616599
"NCL",-0.636140360390946,0.510352819688472,-1.2819532113665,0.2138988997535,0.624223528415956,9.26936628904321,9.26936628904321,-1.2819532113665,0.2138988997535,0.624223528415956,-4.58142444899267
"AP2B1",-0.261875382613168,0.59488136293795,-0.464558029908991,0.647051442190599,0.833454408887406,6.35788046085391,6.35788046085391,-0.464558029908991,0.647051442190599,0.833454408887406,-4.61420308731198
"AP2M1",-0.685721037345679,0.394873226038497,-1.6815019058962,0.107508939267935,0.624223528415956,8.04134020807613,8.04134020807613,-1.6815019058962,0.107508939267935,0.624223528415956,-4.557154881024
"CLTC",-1.23892426965021,0.55984777901045,-2.31344218700141,0.0309707654556716,0.624223528415956,6.53122309531893,6.53122309531893,-2.31344218700141,0.0309707654556716,0.624223528415956,-4.51261437565945
"MLEC",-0.427613263007053,0.45759205531985,-0.93954258305719,0.358185649668664,0.674618815051845,7.0569315986846,7.0569315986846,-0.93954258305719,0.358185649668664,0.674618815051845,-4.59836738730339
"LASP1",-0.359309280246913,1.02905328320849,-0.388001648197515,0.701938820648346,0.863396316588394,8.38288839660494,8.38288839660494,-0.388001648197515,0.701938820648346,0.863396316588394,-4.61580548439261
"SF3B2",-0.695419847839506,0.547673950660192,-1.32257639495287,0.200268077608477,0.624223528415956,8.40020421908436,8.40020421908436,-1.32257639495287,0.200268077608477,0.624223528415956,-4.57915594974152
"TMEM59",-1.26162187949735,0.875970298509897,-1.5840980959218,0.128188002579163,0.624223528415956,8.38553150898736,8.38553150898736,-1.5840980959218,0.128188002579163,0.624223528415956,-4.56344781001849
"CSRP1",-1.89684352004703,0.806900709942124,-2.56868078844561,0.017941359672436,0.624223528415956,9.12812383359788,9.12812383359788,-2.56868078844561,0.017941359672436,0.624223528415956,-4.49358389155834
"CALM1",-1.03879246090535,0.66126146010877,-1.68159456360512,0.10753220016549,0.624223528415956,8.85140227160494,8.85140227160494,-1.68159456360512,0.10753220016549,0.624223528415956,-4.55716120721318
"MATR3",-1.35900894339604,0.800178398422671,-1.8544699146597,0.0778380741599962,0.624223528415956,8.07440047108074,8.07440047108074,-1.8544699146597,0.0778380741599962,0.624223528415956,-4.54554284302225
"CAP1",-0.866148235596707,0.940861033814465,-1.01754777452699,0.320529098298549,0.656130104325321,8.07621787757202,8.07621787757202,-1.01754777452699,0.320529098298549,0.656130104325321,-4.5948748718064
"PTGES3",-1.22948267901235,0.76851385364109,-1.7404768359273,0.0964810457579403,0.624223528415956,8.25517882047325,8.25517882047325,-1.7404768359273,0.0964810457579403,0.624223528415956,-4.5532672859675
"WARS",-0.195502197119341,0.464189199754697,-0.424805742556668,0.675319996679363,0.848525906335311,7.22867396985597,7.22867396985597,-0.424805742556668,0.675319996679363,0.848525906335311,-4.61506985622864
"SET",-0.962686088888889,0.577158031018432,-1.75218139792049,0.0944043144322292,0.624223528415956,8.09777759773663,8.09777759773663,-1.75218139792049,0.0944043144322292,0.624223528415956,-4.55248511185909
"NDRG1",-0.25899758909465,0.318150489473994,-0.732306485201691,0.472034301974133,0.741879861002428,9.49745408919753,9.49745408919753,-0.732306485201691,0.472034301974133,0.741879861002428,-4.60647667663371
"UBB",-1.40543326444286,0.819159654076983,-1.87713328328025,0.0745310413482246,0.624223528415956,10.7716899506371,10.7716899506371,-1.87713328328025,0.0745310413482246,0.624223528415956,-4.54398034728283
"PFN1",-0.943017653997649,0.790801385735457,-1.30072483407565,0.207513336092598,0.624223528415956,9.97376040271899,9.97376040271899,-1.30072483407565,0.207513336092598,0.624223528415956,-4.58038241045728
"PTPRF",0.444798288220165,0.521185057388658,0.881183646896918,0.388240686193616,0.691363115015987,5.74803750959362,5.74803750959362,0.881183646896918,0.388240686193616,0.691363115015987,-4.6008265942011
"YWHAZ",-1.13954767370664,0.772573604615595,-1.60547626329397,0.123394895588446,0.624223528415956,7.63147890018372,7.63147890018372,-1.60547626329397,0.123394895588446,0.624223528415956,-4.56208742596317
"SOD1",-0.914517225925926,0.882210622885373,-1.1407434323758,0.266881223418014,0.634965375772904,9.07147897067901,9.07147897067901,-1.1407434323758,0.266881223418014,0.634965375772904,-4.58890409683533
"HDLBP",-0.33740809063786,0.333499806777011,-0.926351091680196,0.364733424074298,0.678604572212482,7.24766183040123,7.24766183040123,-0.926351091680196,0.364733424074298,0.678604572212482,-4.59893644598128
"MARCKSL1",0.931109445421811,0.691619128939175,1.44877086926072,0.162241018638379,0.624223528415956,6.7025125841821,6.7025125841821,1.44877086926072,0.162241018638379,0.624223528415956,-4.57180288075633
"GABARAP",-0.795346331532922,0.625767779796541,-1.35089632450339,0.191174756711968,0.624223528415956,8.31058711586934,8.31058711586934,-1.35089632450339,0.191174756711968,0.624223528415956,-4.57754531475879
"NUCB1",-0.346218018209875,0.447747887472268,-0.773549841711839,0.44785941874121,0.728039048281359,6.90445973338477,6.90445973338477,-0.773549841711839,0.44785941874121,0.728039048281359,-4.60500196846973
"EIF3C",-0.846219401954732,0.499130201740756,-1.73615668885487,0.0972574122880403,0.624223528415956,8.30572525015432,8.30572525015432,-1.73615668885487,0.0972574122880403,0.624223528415956,-4.55355531909726
"GLUL",-1.24111090174897,0.977988587872743,-1.4060890294153,0.174392683600552,0.624223528415956,8.79998421219136,8.79998421219136,-1.4060890294153,0.174392683600552,0.624223528415956,-4.57433983616791
"LDHA",-1.31653061180753,0.828859270408735,-1.73950674325228,0.096654915023962,0.624223528415956,9.41650310528648,9.41650310528648,-1.73950674325228,0.096654915023962,0.624223528415956,-4.55333199552505
"GNB2L1",-0.159849080050504,0.550673718187582,-0.302629725902945,0.765163682159817,0.893140449443705,7.74026167746446,7.74026167746446,-0.302629725902945,0.765163682159817,0.893140449443705,-4.61726137068172
"SSR2",-1.02364961951303,0.697764490985649,-1.58030396423872,0.129054695510297,0.624223528415956,8.04990368509945,8.04990368509945,-1.58030396423872,0.129054695510297,0.624223528415956,-4.56368814484978
"P4HB",-0.00887840411522518,0.254610402694062,-0.028433311628766,0.97758364079977,0.991270185385063,7.90933971646091,7.90933971646091,-0.028433311628766,0.97758364079977,0.991270185385063,-4.61951855585186
"SLC25A5",-0.542473770576131,0.483642270424956,-1.14131747021584,0.266647713189335,0.634965375772904,8.01203684953704,8.01203684953704,-1.14131747021584,0.266647713189335,0.634965375772904,-4.58887502627957
"PHB",-0.282513945091122,0.333164076653182,-0.776136039644528,0.446277619225622,0.726624988732329,7.48702741243386,7.48702741243386,-0.776136039644528,0.446277619225622,0.726624988732329,-4.60490996127985
"S100A11",-1.28301846704389,1.14751930641834,-1.24913817479051,0.22542537586742,0.628119136469371,8.73296771592936,8.73296771592936,-1.24913817479051,0.22542537586742,0.628119136469371,-4.58321989492249
"CTSA",-0.101960778497942,0.983844311561955,-0.114867653702245,0.909646524714133,0.964348666255433,8.02493909531893,8.02493909531893,-0.114867653702245,0.909646524714133,0.964348666255433,-4.61920943540918
"TOMM20",-1.06607682294239,0.986135594463779,-1.19840267784854,0.244174380718865,0.631151904141076,7.8059813029321,7.8059813029321,-1.19840267784854,0.244174380718865,0.631151904141076,-4.58592855951099
