"gene","logFC","SE","statistic","P_value","FDR","mean_expression","logCPM","F","PValue"
"SCP2",-0.0758738094645965,,0.335514089351608,0.572397414726337,0.961597832953409,6.2884466946375,6.2884466946375,0.335514089351608,0.572397414726337
"SCPEP1",0.00803486518840842,,0.00316938514502615,0.955966806347799,0.996702646176459,6.38040574258989,6.38040574258989,0.00316938514502615,0.955966806347799
"SCRG1",-0.3843316524874,,2.65832427515757,0.127148217577311,0.950898411535146,4.00277186651014,4.00277186651014,2.65832427515757,0.127148217577311
"SCRIB",0.263477596074509,,1.46076590270168,0.24847843590553,0.950898411535146,2.84305336511153,2.84305336511153,1.46076590270168,0.24847843590553
"SCRN1",-0.280444935298521,,2.17489949176448,0.164240497014361,0.950898411535146,6.48870923551677,6.48870923551677,2.17489949176448,0.164240497014361
"SCRN2",0.192547038580477,,1.36278304015683,0.264163517281422,0.950898411535146,2.74209934580012,2.74209934580012,1.36278304015683,0.264163517281422
"SCRN3",-0.0626485735690039,,0.348190618217183,0.565323281780491,0.961263686482034,4.59755936832111,4.59755936832111,0.348190618217183,0.565323281780491
"SCTR",-0.248804083811711,,0.503796176090887,0.490530181169966,0.9527670862956,-0.232089264978987,-0.232089264978987,0.503796176090887,0.490530181169966
"SCUBE1",0.106445469726321,,0.0913987838183805,0.767221620901759,0.979978679771109,2.69246353465378,2.69246353465378,0.0913987838183805,0.767221620901759
"SCUBE2",0.181415520529814,,0.775031716491401,0.394761378167104,0.950898411535146,1.56366415039769,1.56366415039769,0.775031716491401,0.394761378167104
"SCUBE3",-0.204748361124228,,0.311371860907546,0.58638499241782,0.964383552166033,5.96723990513895,5.96723990513895,0.311371860907546,0.58638499241782
"SCYL1",0.190892415073077,,1.63246570115015,0.223856504383241,0.950898411535146,4.58541377055892,4.58541377055892,1.63246570115015,0.223856504383241
"SCYL2",-0.0911432044572565,,0.506065413557895,0.489500052173251,0.952708155952636,6.13256361253461,6.13256361253461,0.506065413557895,0.489500052173251
"SCYL3",-0.109099661275264,,1.27818678757893,0.278799824825565,0.950898411535146,4.41710001303163,4.41710001303163,1.27818678757893,0.278799824825565
"SDAD1",-0.133245016008086,,1.42809663527897,0.253563898388899,0.950898411535146,5.21983683190338,5.21983683190338,1.42809663527897,0.253563898388899
"SDAD1P1",-0.44853907942083,,2.26266660629807,0.15659313086253,0.950898411535146,1.92621192929687,1.92621192929687,2.26266660629807,0.15659313086253
"SDC1",1.43833455218102,,3.83563911054575,0.0721411776874517,0.950898411535146,2.15965825584295,2.15965825584295,3.83563911054575,0.0721411776874517
"SDC2",0.172887624624515,,0.290684756356049,0.598955835088448,0.964756671816595,7.61024938892861,7.61024938892861,0.290684756356049,0.598955835088448
"SDC3",0.637382629802712,,5.84294364144,0.0311816451531999,0.950898411535146,6.66060444749977,6.66060444749977,5.84294364144,0.0311816451531999
"SDC4",-0.207689984305559,,1.03083032140882,0.328611621511669,0.950898411535146,5.50926372720307,5.50926372720307,1.03083032140882,0.328611621511669
"SDCBP",0.0782083607724318,,0.0629720083857183,0.805807827392432,0.984714790949959,7.90941572608532,7.90941572608532,0.0629720083857183,0.805807827392432
"SDCBP2",0.028677596616502,,0.00944352523915941,0.924086587437674,0.994336816291689,-0.25787491884643,-0.25787491884643,0.00944352523915941,0.924086587437674
"SDCBP2-AS1",0.174776736179039,,0.774076951505103,0.395039532801035,0.950898411535146,3.25170144545233,3.25170144545233,0.774076951505103,0.395039532801035
"SDCBPP1",-0.0880793709627416,,0.0751854502841032,0.788290033968591,0.982428971163371,-0.132224893972737,-0.132224893972737,0.0751854502841032,0.788290033968591
"SDCCAG3",0.248049959594532,,3.46508563518162,0.0855924925027509,0.950898411535146,3.49921315093182,3.49921315093182,3.46508563518162,0.0855924925027509
"SDCCAG8",-0.0375764791973971,,0.125697310756099,0.728658788370676,0.977264589146908,5.5196957883908,5.5196957883908,0.125697310756099,0.728658788370676
"SDE2",-0.0944192807057936,,0.981422512386539,0.340050141887245,0.950898411535146,4.93641171079402,4.93641171079402,0.981422512386539,0.340050141887245
"SDF2",-0.0870954230885445,,0.464186595880836,0.507709715697711,0.955676629167617,3.97610203650966,3.97610203650966,0.464186595880836,0.507709715697711
"SDF2L1",0.406052731654342,,4.07985616886921,0.0646656860702449,0.950898411535146,1.05516767919759,1.05516767919759,4.07985616886921,0.0646656860702449
"SDF4",0.294412171103926,,3.63772572918069,0.0789752889428163,0.950898411535146,5.01907713430331,5.01907713430331,3.63772572918069,0.0789752889428163
"SDHA",0.0916649619299301,,1.20820123877127,0.291761187799087,0.950898411535146,5.96042370543002,5.96042370543002,1.20820123877127,0.291761187799087
"SDHAF1",0.140435507863526,,0.674611874234598,0.426361328453557,0.950898411535146,1.33376973787845,1.33376973787845,0.674611874234598,0.426361328453557
"SDHAF2",0.101213806656442,,0.680957804492922,0.424241265842027,0.950898411535146,3.70924671141802,3.70924671141802,0.680957804492922,0.424241265842027
"SDHAP1",0.105148983169618,,0.31718997279203,0.582949690000817,0.963342158455533,3.85447569190074,3.85447569190074,0.31718997279203,0.582949690000817
"SDHAP3",0.28189777842288,,1.81274339565379,0.201360323453539,0.950898411535146,0.957637311051081,0.957637311051081,1.81274339565379,0.201360323453539
"SDHB",0.012976490179364,,0.00694015293472443,0.934884647895347,0.995593395604256,4.63244252944531,4.63244252944531,0.00694015293472443,0.934884647895347
"SDHC",-0.0419314128999613,,0.197971768536439,0.663730333220286,0.972027986097391,5.75162057641412,5.75162057641412,0.197971768536439,0.663730333220286
"SDHD",-0.109234175576801,,0.642700830867016,0.437240039721165,0.950898411535146,5.56626618037028,5.56626618037028,0.642700830867016,0.437240039721165
"SDK1",-0.251649568653999,,0.263470169896744,0.616415374021006,0.968678813939889,3.98283698253468,3.98283698253468,0.263470169896744,0.616415374021006
"SDK2",0.0486515330963744,,0.0227067993116813,0.882551354553401,0.99164032465268,1.65815363873803,1.65815363873803,0.0227067993116813,0.882551354553401
"SDPR",-0.211799587759047,,0.274529667144945,0.609185838157278,0.966649875758028,4.73520859241339,4.73520859241339,0.274529667144945,0.609185838157278
"SDR39U1",0.0503373415617625,,0.100328068516339,0.756499524982685,0.978452620062529,2.68584699763156,2.68584699763156,0.100328068516339,0.756499524982685
"SDR42E1",-0.178053449945383,,1.41753776438968,0.255241346201865,0.950898411535146,2.16975391943038,2.16975391943038,1.41753776438968,0.255241346201865
"SDS",1.05229412048092,,3.25526162992486,0.0945615116780771,0.950898411535146,4.04753627255815,4.04753627255815,3.25526162992486,0.0945615116780771
"SDSL",-0.0343517895499757,,0.0113113213052156,0.916936116913702,0.994336816291689,1.55805757360909,1.55805757360909,0.0113113213052156,0.916936116913702
"SEC11A",-0.0519295859319257,,0.223304865897169,0.644420668724566,0.970988497364512,6.22312707615111,6.22312707615111,0.223304865897169,0.644420668724566
"SEC11C",0.0603396750529478,,0.0778057244911284,0.784710847858594,0.982428971163371,3.96367733262205,3.96367733262205,0.0778057244911284,0.784710847858594
"SEC13",0.053755651382645,,0.279476260888105,0.606012937082158,0.966039048427609,5.45561663051423,5.45561663051423,0.279476260888105,0.606012937082158
"SEC13P1",-0.00267587598124021,,0.000106067393201468,0.991940676969962,0.999688446556643,0.193359291086455,0.193359291086455,0.000106067393201468,0.991940676969962
"SEC14L1",0.0773678947648751,,0.0804055416346961,0.781244142523402,0.982370418375296,6.04783174722303,6.04783174722303,0.0804055416346961,0.781244142523402
"SEC14L1P1",-0.0024232629113662,,0.000323540264895379,0.985924076740781,0.999047417595615,1.90591130986694,1.90591130986694,0.000323540264895379,0.985924076740781
"SEC14L2",-0.138168105573131,,0.641875656878785,0.437528276813592,0.950898411535146,3.25704135411794,3.25704135411794,0.641875656878785,0.437528276813592
"SEC14L4",0.10579377210477,,0.223305064477486,0.644427412363759,0.970988497364512,0.939715337435858,0.939715337435858,0.223305064477486,0.644427412363759
"SEC14L5",0.0411741715911908,,0.0456612795637246,0.834132276697667,0.988144991191974,1.06557114209028,1.06557114209028,0.0456612795637246,0.834132276697667
"SEC14L6",0.0071807057799032,,0.0017345848880301,0.967416411890195,0.997139382272767,1.47228697898936,1.47228697898936,0.0017345848880301,0.967416411890195
"SEC16A",0.249002300352591,,3.80681072977761,0.0730845404732454,0.950898411535146,6.10711077205159,6.10711077205159,3.80681072977761,0.0730845404732454
"SEC16B",-0.0160908052961899,,0.00445319765063759,0.947817307615984,0.99604679473596,1.81795917302608,1.81795917302608,0.00445319765063759,0.947817307615984
"SEC1P",0.149617526377458,,0.482066885266492,0.499862754429324,0.954098946113137,-0.224328948003643,-0.224328948003643,0.482066885266492,0.499862754429324
"SEC22A",-0.171353261916492,,2.25920714130767,0.156880733240928,0.950898411535146,4.37614850431449,4.37614850431449,2.25920714130767,0.156880733240928
"SEC22B",-0.147902732181621,,1.42103560175266,0.254681718509224,0.950898411535146,6.752026309919,6.752026309919,1.42103560175266,0.254681718509224
"SEC22C",-0.158678150638638,,2.11553869739937,0.169685423611125,0.950898411535146,5.67338716615521,5.67338716615521,2.11553869739937,0.169685423611125
"SEC23A",-0.222180598458052,,1.57613915289579,0.231562478473748,0.950898411535146,7.10538132586448,7.10538132586448,1.57613915289579,0.231562478473748
"SEC23B",0.0335164667983297,,0.0294454646720347,0.866414600704849,0.990656010758836,5.29154559163495,5.29154559163495,0.0294454646720347,0.866414600704849
"SEC23IP",-0.050771899934321,,0.212156889265295,0.652743500018623,0.972027986097391,5.72840065272149,5.72840065272149,0.212156889265295,0.652743500018623
"SEC24A",0.0357405413385843,,0.1222014868446,0.732294482931019,0.977264589146908,5.82987429049143,5.82987429049143,0.1222014868446,0.732294482931019
"SEC24B",-0.0952327968484008,,1.34455521829098,0.267225880606382,0.950898411535146,5.88272766133951,5.88272766133951,1.34455521829098,0.267225880606382
"SEC24B-AS1",0.0295569341344592,,0.0398256390543136,0.844931417179616,0.989082299729721,1.55163497074314,1.55163497074314,0.0398256390543136,0.844931417179616
"SEC24C",0.0743302182877346,,1.12621563565646,0.308031143296624,0.950898411535146,6.17627833325457,6.17627833325457,1.12621563565646,0.308031143296624
"SEC24D",-0.182133371667144,,3.45128612519561,0.0861488722956909,0.950898411535146,6.64939183843591,6.64939183843591,3.45128612519561,0.0861488722956909
"SEC31A",-0.212693719686142,,3.04749075587106,0.104594330143239,0.950898411535146,7.94409562570051,7.94409562570051,3.04749075587106,0.104594330143239
"SEC31B",0.0826988821170038,,0.229219912619162,0.640108541173175,0.970189567093085,4.08090377887741,4.08090377887741,0.229219912619162,0.640108541173175
"SEC61A1",0.0168581881309439,,0.0220594783213169,0.884223446143371,0.991895577216342,7.0457996005406,7.0457996005406,0.0220594783213169,0.884223446143371
"SEC61A2",0.0633113485141589,,0.229041526970155,0.640238148445911,0.970189567093085,2.83209862830025,2.83209862830025,0.229041526970155,0.640238148445911
"SEC61B",-0.0584798825997917,,0.128501686163446,0.725783457933515,0.977264589146908,4.0956201575583,4.0956201575583,0.128501686163446,0.725783457933515
"SEC61G",-0.168333201994911,,0.66938863165681,0.428105817156179,0.950898411535146,4.16229946513195,4.16229946513195,0.66938863165681,0.428105817156179
"SEC62",-0.149387714325813,,1.24543985256207,0.28476374474261,0.950898411535146,6.79455162982855,6.79455162982855,1.24543985256207,0.28476374474261
"SEC62-AS1",-0.0777725134865197,,0.279514721249671,0.606001378522794,0.966039048427609,0.59610439930519,0.59610439930519,0.279514721249671,0.606001378522794
"SEC63",-0.076164284771492,,0.65112791920369,0.434322058327196,0.950898411535146,6.11818625630107,6.11818625630107,0.65112791920369,0.434322058327196
"SEC63P1",0.0801401735934843,,0.128646504220964,0.725640601668717,0.977264589146908,0.992183897300996,0.992183897300996,0.128646504220964,0.725640601668717
"SECISBP2",-0.0117499961368331,,0.0135686243904797,0.909060856984605,0.993725845808818,6.09238847082365,6.09238847082365,0.0135686243904797,0.909060856984605
"SECISBP2L",-0.176941511076313,,1.61600056010076,0.226073702985993,0.950898411535146,7.19025860679035,7.19025860679035,1.61600056010076,0.226073702985993
"SECTM1",0.260998046720688,,0.462862181049513,0.508306697353411,0.955676629167617,2.39884710160479,2.39884710160479,0.462862181049513,0.508306697353411
"SEH1L",0.0548237297442541,,0.389739582787506,0.543309757548879,0.959574184610219,5.05392450173515,5.05392450173515,0.389739582787506,0.543309757548879
"SEL1L",0.0306877869587519,,0.0685161614637345,0.797638708941264,0.984498901532174,7.6169034383051,7.6169034383051,0.0685161614637345,0.797638708941264
"SEL1L3",0.237404020801505,,0.359983717835559,0.558898259110659,0.960968845067288,5.59953750346148,5.59953750346148,0.359983717835559,0.558898259110659
"SELE",0.564360501535863,,0.759327872128705,0.399451498798711,0.950898411535146,4.7182548923768,4.7182548923768,0.759327872128705,0.399451498798711
"SELENBP1",-0.155765530008192,,0.267411477627269,0.613817110211401,0.968027631075465,3.83043831190128,3.83043831190128,0.267411477627269,0.613817110211401
"SELK",-0.175459558025156,,1.58101602567326,0.230881644057401,0.950898411535146,4.15405685938845,4.15405685938845,1.58101602567326,0.230881644057401
"SELL",0.0518414702570555,,0.0192623067169302,0.891758347150848,0.992169524526781,4.1334032925726,4.1334032925726,0.0192623067169302,0.891758347150848
"SELM",-0.298496847049578,,0.971934583424441,0.342312348961316,0.950898411535146,4.47183245612913,4.47183245612913,0.971934583424441,0.342312348961316
"SELO",0.359127141319541,,2.81443036343047,0.117450435663954,0.950898411535146,1.968217252964,1.968217252964,2.81443036343047,0.117450435663954
"SELP",-0.465741247235851,,0.916397211917962,0.356004291927716,0.950898411535146,4.85139058412635,4.85139058412635,0.916397211917962,0.356004291927716
"SELPLG",0.299936648795952,,0.940411715573309,0.349987398693556,0.950898411535146,4.7240709891168,4.7240709891168,0.940411715573309,0.349987398693556
"SELT",-0.0617566197098323,,0.0970320989701327,0.760393075660951,0.978452620062529,6.30772155209407,6.30772155209407,0.0970320989701327,0.760393075660951
"SEMA3A",0.223695724201462,,0.272280114476236,0.610641767803551,0.967382798030857,2.69577056852012,2.69577056852012,0.272280114476236,0.610641767803551
"SEMA3B",0.207998567860892,,0.247178659749426,0.62742855435028,0.968750335997165,1.87370061516418,1.87370061516418,0.247178659749426,0.62742855435028
"SEMA3C",0.0835371232716131,,0.0894847075834076,0.769593696095696,0.980454589760815,6.52740855115667,6.52740855115667,0.0894847075834076,0.769593696095696
"SEMA3D",-0.211516231126705,,0.191213132025747,0.669133590672186,0.972027986097391,3.62044318851648,3.62044318851648,0.191213132025747,0.669133590672186
"SEMA3E",0.698267302874631,,1.46546926416445,0.247788794195963,0.950898411535146,0.737152667563335,0.737152667563335,1.46546926416445,0.247788794195963
"SEMA3F",0.156920640038773,,0.295162881270285,0.596186524998322,0.964665614204128,3.00324444322472,3.00324444322472,0.295162881270285,0.596186524998322
"SEMA3G",0.218971693313198,,0.143520829965444,0.710962995786859,0.976874401034464,2.07930775613932,2.07930775613932,0.143520829965444,0.710962995786859
"SEMA4A",0.301772620101874,,0.446856798851888,0.515604436351809,0.956056933015407,4.14026733454717,4.14026733454717,0.446856798851888,0.515604436351809
"SEMA4B",0.489229754994191,,4.6048350933595,0.0514793539752536,0.950898411535146,3.07045948219379,3.07045948219379,4.6048350933595,0.0514793539752536
"SEMA4C",0.0435977832208313,,0.0532548121468681,0.821109666865264,0.986776893043122,4.28669328812575,4.28669328812575,0.0532548121468681,0.821109666865264
"SEMA4D",0.383762538776267,,1.54652150983426,0.235755096607717,0.950898411535146,5.03709352544325,5.03709352544325,1.54652150983426,0.235755096607717
"SEMA4F",-0.0386380322331509,,0.0456325080304308,0.834181463990427,0.988144991191974,3.29492188800365,3.29492188800365,0.0456325080304308,0.834181463990427
"SEMA4G",0.0828540434916933,,0.156368237339956,0.698981168281711,0.97526266368039,1.36591041974217,1.36591041974217,0.156368237339956,0.698981168281711
"SEMA5A",-0.168965208324255,,0.757145475847029,0.400110885874146,0.950898411535146,6.60736549393397,6.60736549393397,0.757145475847029,0.400110885874146
"SEMA5B",-0.414526055160236,,0.626397696556595,0.443001287940013,0.950898411535146,0.493559573418009,0.493559573418009,0.626397696556595,0.443001287940013
"SEMA6A",0.26687771242504,,0.530764476337406,0.479291679462048,0.951410303355874,3.47442784911182,3.47442784911182,0.530764476337406,0.479291679462048
"SEMA6B",0.343961930304137,,1.05630005296242,0.322931904283685,0.950898411535146,2.46441618880569,2.46441618880569,1.05630005296242,0.322931904283685
"SEMA6C",0.249191745112875,,1.2170644328121,0.2900791900457,0.950898411535146,1.87665810175131,1.87665810175131,1.2170644328121,0.2900791900457
"SEMA6D",-0.235866759380449,,0.654247790684087,0.433250035778263,0.950898411535146,3.7524190689778,3.7524190689778,0.654247790684087,0.433250035778263
"SEMA7A",0.313674839698309,,2.29409792803347,0.15396547806837,0.950898411535146,1.56304811404203,1.56304811404203,2.29409792803347,0.15396547806837
"SENCR",0.0966241512796983,,0.0602247686190629,0.810013009018282,0.984714790949959,0.0286106226264895,0.0286106226264895,0.0602247686190629,0.810013009018282
"SENP1",-0.0692589945947462,,0.593579177437727,0.454904786117101,0.950898411535146,4.36765082693699,4.36765082693699,0.593579177437727,0.454904786117101
"SENP2",-0.0211099327255187,,0.0492439364024976,0.827855318085426,0.987760370475107,5.04831190610078,5.04831190610078,0.0492439364024976,0.827855318085426
"SENP3",-0.0129670546177555,,0.00870310290870212,0.927104849309144,0.994433563384321,4.20636139874459,4.20636139874459,0.00870310290870212,0.927104849309144
"SENP3-EIF4A1",-0.203259496032307,,0.252326542373051,0.623902184408885,0.968750335997165,1.4509566654341,1.4509566654341,0.252326542373051,0.623902184408885
"SENP5",-0.0287603138351477,,0.125942418619356,0.728406033444913,0.977264589146908,6.06662682318676,6.06662682318676,0.125942418619356,0.728406033444913
"SENP6",-0.235245271168628,,3.17605456993545,0.0982413015953627,0.950898411535146,7.06035753068373,7.06035753068373,3.17605456993545,0.0982413015953627
"SENP7",-0.112576640760126,,1.48247217237588,0.24517193564132,0.950898411535146,5.89766853264604,5.89766853264604,1.48247217237588,0.24517193564132
"SENP8",-0.0874012912203916,,0.495421513688889,0.494018538801794,0.953437341986539,2.52715324285709,2.52715324285709,0.495421513688889,0.494018538801794
"SEP15",0.00105107663209753,,3.87316869318982e-05,0.995129540214914,0.999739739704274,6.17574923050238,6.17574923050238,3.87316869318982e-05,0.995129540214914
"SEPHS1",-0.187264211060468,,2.62566327734894,0.12930186093417,0.950898411535146,4.53835242738769,4.53835242738769,2.62566327734894,0.12930186093417
"SEPHS2",0.0578477121081322,,0.0514666719253926,0.824082772711362,0.987294825345984,3.80607947399597,3.80607947399597,0.0514666719253926,0.824082772711362
"SEPN1",0.413980017648744,,7.81752132997754,0.0152279283214104,0.950898411535146,5.48010983685324,5.48010983685324,7.81752132997754,0.0152279283214104
"SEPP1",-0.0789599836812494,,0.0267749522447315,0.872555439725406,0.990932849559077,9.24694911036299,9.24694911036299,0.0267749522447315,0.872555439725406
"SEPSECS",-0.0578319045671498,,0.137431075297844,0.71685907865529,0.977264589146908,4.39055931349564,4.39055931349564,0.137431075297844,0.71685907865529
"SEPT1",0.255419136268949,,0.936199500899445,0.351033335709583,0.950898411535146,2.81709742837726,2.81709742837726,0.936199500899445,0.351033335709583
"SEPT10",-0.265347772865868,,1.60074069193822,0.228154480335046,0.950898411535146,6.28414862012953,6.28414862012953,1.60074069193822,0.228154480335046
"SEPT11",-0.0887289674012143,,0.334758823816999,0.572824572171711,0.961799566921792,7.22332944739736,7.22332944739736,0.334758823816999,0.572824572171711
"SEPT14",-0.0219985766593805,,0.0249300152512236,0.876984412825022,0.990932849559077,2.27193053668651,2.27193053668651,0.0249300152512236,0.876984412825022
"SEPT2",-0.141235100770258,,1.26559357480407,0.281072829032245,0.950898411535146,8.26699966232784,8.26699966232784,1.26559357480407,0.281072829032245
"SEPT3",0.368183143605732,,0.77031430539492,0.396187566787212,0.950898411535146,0.494722536480784,0.494722536480784,0.77031430539492,0.396187566787212
"SEPT4",-0.276316669865129,,2.40853764632962,0.144832734424294,0.950898411535146,5.04465162297487,5.04465162297487,2.40853764632962,0.144832734424294
"SEPT5",-0.172582068061761,,0.166120070346392,0.690260228555529,0.97526266368039,3.73009552519014,3.73009552519014,0.166120070346392,0.690260228555529
"SEPT6",0.22458468949835,,1.97436945728484,0.183585149678951,0.950898411535146,5.08153176273825,5.08153176273825,1.97436945728484,0.183585149678951
"SEPT7",-0.257029652737713,,2.54189256617964,0.135036205083554,0.950898411535146,7.66913363009879,7.66913363009879,2.54189256617964,0.135036205083554
"SEPT7P2",-0.199812020967223,,0.79249438284411,0.389632747925748,0.950898411535146,4.24729881703741,4.24729881703741,0.79249438284411,0.389632747925748
"SEPT7P6",0.0510232385289793,,0.0705314075431646,0.794760955385156,0.984248415432644,0.992648343030773,0.992648343030773,0.0705314075431646,0.794760955385156
"SEPT7P9",-0.0392200272078921,,0.0258861876676871,0.874668581390566,0.990932849559077,4.71514158272491,4.71514158272491,0.0258861876676871,0.874668581390566
"SEPT8",-0.231404367530985,,1.34768273043878,0.266696725570879,0.950898411535146,6.24905317106375,6.24905317106375,1.34768273043878,0.266696725570879
"SEPT9",0.286077914366606,,6.77674712628281,0.0219705094070795,0.950898411535146,6.1888521152449,6.1888521152449,6.77674712628281,0.0219705094070795
"SEPW1",-0.272784487115599,,1.51122110919786,0.240884445047696,0.950898411535146,6.58812359021374,6.58812359021374,1.51122110919786,0.240884445047696
"SERAC1",-0.235873369644882,,2.52931342960801,0.135924375417015,0.950898411535146,4.3955060803589,4.3955060803589,2.52931342960801,0.135924375417015
"SERBP1",-0.096362399322434,,0.544937221107105,0.473597946243244,0.951095879829127,7.19336808660055,7.19336808660055,0.544937221107105,0.473597946243244
"SERBP1P6",0.177876312204355,,0.333453932636487,0.573668903207761,0.962079863889613,-0.562176518880861,-0.562176518880861,0.333453932636487,0.573668903207761
"SERF1A",-0.0381299205252768,,0.0205071811198216,0.888340514561735,0.992169524526781,2.47492819781712,2.47492819781712,0.0205071811198216,0.888340514561735
"SERF1B",-0.396449144134282,,3.01515576567366,0.106272030753512,0.950898411535146,2.9242946502642,2.9242946502642,3.01515576567366,0.106272030753512
"SERF2",0.131828831478281,,0.603971681297705,0.451070660762578,0.950898411535146,7.18318653967136,7.18318653967136,0.603971681297705,0.451070660762578
"SERGEF",-0.137945989083059,,0.608538023579792,0.44940328070162,0.950898411535146,3.66963697032749,3.66963697032749,0.608538023579792,0.44940328070162
"SERHL2",0.00851515178295043,,0.0018454327778589,0.966392111627566,0.997139382272767,1.40529527665508,1.40529527665508,0.0018454327778589,0.966392111627566
"SERINC1",-0.258899599200101,,1.85180683314184,0.196853119022173,0.950898411535146,8.40691050443341,8.40691050443341,1.85180683314184,0.196853119022173
"SERINC2",0.633948735129849,,2.9597335541157,0.109240939774418,0.950898411535146,1.09214895603334,1.09214895603334,2.9597335541157,0.109240939774418
"SERINC3",-0.264682882264095,,3.24553086164697,0.0950039255850463,0.950898411535146,7.45428298524623,7.45428298524623,3.24553086164697,0.0950039255850463
"SERINC5",0.283143071092191,,1.86051840621656,0.195870171072323,0.950898411535146,5.40364584827852,5.40364584827852,1.86051840621656,0.195870171072323
"SERP1",-0.149911454477929,,1.13008547928776,0.307235032319745,0.950898411535146,6.47479705883454,6.47479705883454,1.13008547928776,0.307235032319745
"SERP2",-0.0909091446419963,,0.064597623198021,0.803378436369042,0.984714790949959,0.76559037457633,0.76559037457633,0.064597623198021,0.803378436369042
"SERPINA1",0.378903631335724,,0.515070420778913,0.485734579913107,0.952506978310015,5.65355700493545,5.65355700493545,0.515070420778913,0.485734579913107
"SERPINA10",-0.146038311181573,,0.595164170309457,0.454331061122789,0.950898411535146,0.800851327713618,0.800851327713618,0.595164170309457,0.454331061122789
"SERPINA3",-0.147262636646287,,0.0357953864759862,0.852880458154281,0.989962626133338,2.6363856536093,2.6363856536093,0.0357953864759862,0.852880458154281
"SERPINB1",0.0738759500999601,,0.124039173072517,0.730376034174895,0.977264589146908,5.74922540022622,5.74922540022622,0.124039173072517,0.730376034174895
"SERPINB10",0.00850997379557154,,0.00271603668153126,0.959234874463248,0.997139382272767,0.966150417337794,0.966150417337794,0.00271603668153126,0.959234874463248
"SERPINB6",0.0386421400143934,,0.101678329274929,0.754924296001311,0.978452620062529,5.79373798948591,5.79373798948591,0.101678329274929,0.754924296001311
"SERPINB8",-0.00259022455826621,,0.000147379606990193,0.99049948912116,0.999688446556643,4.19185783704248,4.19185783704248,0.000147379606990193,0.99049948912116
"SERPINB9",-0.00761103601251672,,0.00200079491690106,0.965006688012639,0.997139382272767,4.92861368739695,4.92861368739695,0.00200079491690106,0.965006688012639
"SERPINB9P1",0.135228687581849,,0.642248250735048,0.437398588350196,0.950898411535146,2.93592184593221,2.93592184593221,0.642248250735048,0.437398588350196
"SERPIND1",0.0481370069745143,,0.0397362775120885,0.845104425551399,0.989082299729721,0.984259316468884,0.984259316468884,0.0397362775120885,0.845104425551399
"SERPINE1",-0.547537692921621,,2.60982130034528,0.130362763074162,0.950898411535146,8.53039503250102,8.53039503250102,2.60982130034528,0.130362763074162
"SERPINE2",-0.0521566282169779,,0.0192600271035218,0.8917647028513,0.992169524526781,5.91665945557612,5.91665945557612,0.0192600271035218,0.8917647028513
"SERPINE3",0.413530673743692,,1.50055633199133,0.242733800467843,0.950898411535146,-0.635935209543605,-0.635935209543605,1.50055633199133,0.242733800467843
"SERPINF1",0.176599118618447,,0.318486878292886,0.582189435384962,0.963342158455533,5.50723762066618,5.50723762066618,0.318486878292886,0.582189435384962
"SERPINF2",0.189328409279648,,0.383766914776459,0.5463966702087,0.960022967276752,0.300700428693004,0.300700428693004,0.383766914776459,0.5463966702087
"SERPING1",-0.0979322184297362,,0.416689238857792,0.529898108706663,0.95892411437608,7.58677044290446,7.58677044290446,0.416689238857792,0.529898108706663
"SERPINH1",-0.061859570612421,,0.134319999672959,0.719929741748938,0.977264589146908,6.12364940860878,6.12364940860878,0.134319999672959,0.719929741748938
"SERPINI1",-0.226687098689673,,0.424297755199322,0.526225442104866,0.95882097715858,2.55605126409222,2.55605126409222,0.424297755199322,0.526225442104866
"SERTAD1",0.142808810837153,,0.499781991228267,0.492158662791835,0.953437341986539,3.04772174750493,3.04772174750493,0.499781991228267,0.492158662791835
"SERTAD2",-0.00443987221133455,,0.0020097802495843,0.964928256834669,0.997139382272767,5.56961769835935,5.56961769835935,0.0020097802495843,0.964928256834669
"SERTAD3",0.0157532501348282,,0.0251966623418257,0.876333903781978,0.990932849559077,3.55806382419919,3.55806382419919,0.0251966623418257,0.876333903781978
"SERTAD4",-0.333526401301193,,1.68190376661774,0.217368233067001,0.950898411535146,4.01780303119881,4.01780303119881,1.68190376661774,0.217368233067001
"SERTAD4-AS1",-0.456211696306188,,1.7906410256084,0.203949911197317,0.950898411535146,1.25543569915244,1.25543569915244,1.7906410256084,0.203949911197317
"SESN1",-0.48583826283536,,6.5042734715734,0.0242798489688655,0.950898411535146,5.66617723227283,5.66617723227283,6.5042734715734,0.0242798489688655
"SESN2",0.110342376295329,,0.61440093843263,0.447277311145258,0.950898411535146,2.99332424529555,2.99332424529555,0.61440093843263,0.447277311145258
"SESN3",-0.267066991813618,,3.0281201535977,0.105594514693336,0.950898411535146,7.87184934411602,7.87184934411602,3.0281201535977,0.105594514693336
"SESTD1",-0.279614144878911,,1.82169434201849,0.200300213742816,0.950898411535146,6.55356132314485,6.55356132314485,1.82169434201849,0.200300213742816
"SET",-0.114849730161052,,0.65878689422324,0.431697234202855,0.950898411535146,7.09726278561841,7.09726278561841,0.65878689422324,0.431697234202855
"SETBP1",-0.224673392263232,,1.04203323778006,0.326094946350129,0.950898411535146,6.36857846292651,6.36857846292651,1.04203323778006,0.326094946350129
